사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,자치구
202604,3호선,양재(서초구청),68,1,5030,3233,16177,46935,42699,127871,53048,245446,36699,132150,34907,60267,37517,51119,41481,47634,47898,53391,53572,44782,66119,46649,84252,51437,147381,70518,206612,83875,98392,52854,70710,34215,63128,30137,43855,25773,13565,13492,1673,3864,0,5,0,0,0,0,20260503,서초구
202604,3호선,연신내,399,8,26429,2578,55698,16437,132771,33921,158712,51909,95894,45297,68083,39869,63221,41055,69537,45097,61851,49875,56987,52630,59612,64690,66897,79414,64451,97235,62800,146026,43434,116247,34494,74600,29606,65410,24327,56527,11919,36606,2209,12239,11,48,0,0,0,0,20260503,은평구
202604,3호선,오금,29,0,4830,14,11067,2927,34295,7491,33592,15201,18209,7247,10711,5476,8592,5399,9359,6392,8628,7295,7627,7515,7424,10176,9261,11584,11606,16865,12973,24873,5199,17698,4060,12186,3512,9991,2837,11170,678,5768,149,2220,0,1,0,0,0,0,20260503,송파구
202604,3호선,옥수,217,3,3233,921,10578,4392,27192,8297,36168,14345,25306,11583,17675,10097,15961,12271,15999,13397,15574,15395,15427,16983,16683,20669,17837,22321,19179,30794,19596,38582,14111,27647,11196,18586,9787,16532,6569,14992,2649,6735,498,1951,0,0,0,0,0,0,20260503,성동구
202604,3호선,을지로3가,35,0,921,1427,2035,11654,4663,41628,9588,82685,13547,33837,14933,17578,15231,16664,14735,15930,17151,17532,19447,16079,21975,16329,26920,19722,54363,24622,74309,30141,31680,17901,25980,10249,27101,7539,22771,5844,12716,4371,2139,1178,0,5,1,0,0,0,20260503,중구
202604,3호선,일원,4,0,2749,2145,10692,12418,30941,40645,28430,31607,21622,23916,21062,19762,20816,14156,21861,17149,19372,18194,20350,17374,26219,16546,32646,15781,41326,18820,21111,26328,11782,20465,7700,14133,6514,13296,3893,13585,1647,5587,178,1862,0,35,0,0,0,0,20260503,강남구
202604,3호선,잠원,4,0,1809,795,7849,6987,23487,9541,30580,14254,19615,10616,14240,7577,13344,7784,12964,9802,12227,11208,10549,11660,12952,14013,14864,14873,15861,20065,14191,25099,10014,17666,7272,12397,6193,11689,4513,12187,1530,5436,252,1832,0,0,0,0,0,0,20260503,서초구
202604,3호선,종로3가,71,7,870,1049,1388,7093,2674,17923,4445,42468,7591,46402,10640,38911,13398,32398,15934,28827,18194,28773,22311,26749,26276,25694,31528,26116,47945,26946,55881,27802,31507,16728,24584,10067,27066,7628,22382,5686,10877,3749,1689,1238,0,16,0,0,0,0,20260503,종로구
202604,3호선,충무로,0,0,0,0,0,0,0,0,1,0,6,0,8,0,9,0,6,0,11,0,12,0,10,0,13,0,8,0,18,0,17,0,7,0,8,0,7,0,6,0,1,0,0,0,0,0,0,0,20260503,중구
202604,3호선,학여울,3,1,755,170,2502,2195,5522,3947,5619,8518,3908,6887,3464,5843,3777,4317,4613,5336,4917,6591,4952,5542,6432,4923,7703,4451,9387,5031,8354,5440,3446,4093,2374,2810,1716,2554,1562,2045,335,1215,63,468,0,0,0,0,0,0,20260503,강남구
202604,3호선,홍제,95,15,10475,1290,28521,6943,72428,12647,79816,29481,50049,25184,36872,23443,32987,23280,34503,24370,31885,26660,30468,28373,32304,34495,34728,40182,34071,50003,31997,71619,18710,54722,15236,35256,11232,31227,7580,26231,2936,15767,508,4307,0,0,0,0,0,0,20260503,서대문구
202604,4호선,길음,22,6,10809,1666,39324,8526,99767,16905,99165,41015,57410,30919,38205,25310,34230,29631,35508,27392,34115,30961,30776,33096,33406,36709,36723,47037,38930,60421,37443,89577,21772,68132,17254,43657,13846,39785,13695,38808,4851,21614,804,6212,1,21,0,0,0,0,20260503,성북구
202604,4호선,남태령,13,0,598,91,1206,2277,2657,7717,3895,6327,2862,1975,2719,1304,2690,1189,2383,1572,2372,1461,2483,1616,3629,1702,4692,1884,6050,1854,4642,1941,1952,1495,1352,1556,880,1189,655,1650,262,553,23,166,0,0,0,0,0,0,20260503,서초구
202604,4호선,노원,282,4,14234,867,27177,9254,60760,18098,61314,39149,38536,39119,31894,29076,32992,29257,36677,32439,35590,36844,35585,36795,37733,41973,39490,50827,40131,65914,38623,92567,29588,70290,30037,43916,28507,38530,24171,32812,12080,22468,2742,7738,28,934,0,0,0,0,20260503,노원구
202604,4호선,동대문,307,10,4112,2216,3290,16147,5457,37145,8771,71198,15149,66889,21586,59959,28647,54791,34012,47339,40986,46850,49961,44040,58404,38048,72839,30363,86926,23651,65320,20908,37959,20835,28957,15022,25563,11006,16094,8886,8545,6183,1440,1565,3,119,0,0,0,0,20260503,종로구
202604,4호선,동대문역사문화공원(DDP),414,4,5343,1752,5219,15490,10098,31937,16162,72784,20249,44616,22551,35427,24825,33352,27147,31533,30956,32086,37419,30815,45295,28860,54278,27840,72692,30918,85483,33313,53171,32307,44417,23091,39399,20497,29238,17473,16339,12001,3177,3985,1,132,0,0,0,0,20260503,중구
202604,4호선,동작(현충원),14,2,224,2938,839,15766,2166,4255,2501,6667,2326,4735,2354,4533,3325,3696,3173,3997,3363,4983,3872,4539,5805,4629,13740,4078,14238,4584,8767,5607,5504,3920,4350,3236,3553,1614,2387,1208,1010,684,143,381,0,101,0,0,0,0,20260503,동작구
202604,4호선,명동,45,2,1707,1416,4239,25275,9203,66683,18450,156730,32598,114408,38221,82758,46801,83488,51114,94231,58563,86754,71104,76730,92290,77724,107587,80706,126020,82884,156553,79104,98489,63240,91898,49990,90623,34531,91131,19435,39568,10162,3144,2872,0,97,0,0,0,0,20260503,중구
202604,4호선,미아(서울사이버대학),42,2,12171,1594,24238,7444,52008,20319,57310,43774,38888,23291,30625,18761,29855,23247,30689,20940,28559,22911,27958,24800,28142,30030,33344,33619,33623,39159,31698,51716,19251,41762,13660,28380,12445,25158,9176,22578,3683,14978,567,4415,0,8,0,0,0,0,20260503,강북구
202604,4호선,미아사거리,57,0,15649,2965,40156,9923,96034,23306,103522,37033,63989,34534,45827,29082,42475,31211,44259,33629,43576,38196,41587,41497,44555,52089,49245,59555,45887,73512,43824,104074,32024,77665,30003,49793,18397,44738,13465,38899,6336,22389,1036,5720,0,14,0,0,0,0,20260503,강북구
202604,4호선,불암산,81,1,8956,32,20789,4647,50091,8269,40883,11819,25472,11508,18712,11534,17265,11317,17215,11546,16122,12174,14995,13038,13914,16203,15139,18704,14860,22185,13548,29414,8574,26367,5940,18122,4466,16783,3180,15138,1508,10267,366,3527,0,473,0,0,0,0,20260503,노원구
202604,4호선,사당,113,31,11240,1345,31992,20434,78377,30243,87789,41758,67859,31971,47101,26836,39588,34291,41836,33593,42783,31386,41711,30828,39761,37910,43551,51111,52250,73863,55540,104731,37592,63079,35632,41206,37303,37508,32006,34144,16859,21739,2115,6385,3,751,0,0,0,0,20260503,동작구
202604,4호선,삼각지(전쟁기념관),3,0,743,390,2627,4637,7420,11915,11095,23736,7677,14125,5977,11665,6256,13188,7794,14181,9102,13734,9808,12089,11061,12997,12443,16005,17003,22502,25776,30452,13923,19032,14678,9868,18127,7436,16336,6199,8351,4045,1236,1619,1,23,0,1,0,0,20260503,용산구
202604,4호선,상계,109,0,16712,253,45188,8057,92072,21427,77928,23401,49137,22521,35835,23057,33040,24116,36825,26462,34829,27733,31085,29076,32434,34819,33382,42459,32142,52235,28738,71673,18645,63534,14558,39717,12574,35431,11770,30221,3868,21149,621,5780,7,654,0,0,0,0,20260503,노원구
202604,4호선,서울역,265,10,5340,1041,7540,19991,15628,47509,18199,104359,16134,61402,15190,34248,17330,33405,18275,36491,17652,36946,18361,33914,21618,39704,27351,41221,54739,45873,74193,47468,28785,35053,20137,26998,17504,25298,12597,21131,5719,10504,695,3199,0,296,0,0,0,0,20260503,용산구
202604,4호선,성신여대입구(돈암),61,2,6555,1758,22371,8282,53298,20540,65106,51443,45854,34145,35842,28237,37601,41511,41312,32419,41776,37195,43497,39064,44335,38676,49408,47527,59476,59689,58048,77880,38263,61553,36018,41624,35709,39839,32430,35687,16028,23904,3065,7867,2,28,0,0,0,0,20260503,성북구
202604,4호선,수유(강북구청),114,8,23998,3356,51079,12118,118431,23618,132248,61272,89088,43016,62598,33424,58985,36437,61872,38572,58553,46168,54045,48155,53245,59910,58170,75986,60729,95200,68501,133773,40897,113054,32175,75944,27385,69428,22048,64416,11333,45258,2036,11917,0,24,0,0,0,0,20260503,강북구
202604,4호선,숙대입구(갈월),10,1,2987,889,9072,9219,21217,30685,32572,66135,24643,40615,19799,31028,21174,28431,25038,23503,27124,28589,27781,24350,33645,23804,44655,27216,49678,35421,59798,46582,30484,29350,28398,19800,29572,17948,22845,17387,11233,10350,1418,2379,1,25,0,0,0,0,20260503,용산구
202604,4호선,신용산,4,1,1577,1450,4702,16172,13851,48603,20982,107654,19007,75965,16378,40410,24753,37383,26054,40357,30879,40030,31119,38258,41198,41440,53438,45533,79952,53658,107395,62033,56453,34860,48302,20695,48152,14638,35011,10551,15906,5449,2136,1467,0,19,0,0,0,0,20260503,용산구
202604,4호선,쌍문,191,7,26560,1165,58890,9414,135194,17151,137505,32316,85654,24153,58537,23081,51751,25728,52753,29490,45897,33629,39380,36451,37520,49326,38950,59949,40131,79462,35783,112665,25200,99569,18871,66469,14964,57504,10935,53350,4716,33487,924,10762,1,25,0,0,0,0,20260503,도봉구
202604,4호선,이촌(국립중앙박물관),35,0,1404,1132,6196,10149,14872,15848,19659,31940,14442,28798,11928,27822,15541,25964,23298,26452,21402,31816,25398,28931,32388,26985,43570,21922,46236,21337,31848,25948,15446,16834,11992,11173,9841,9535,5878,8350,1983,4425,230,1343,0,44,0,0,0,0,20260503,용산구
202604,4호선,창동,2374,60,18538,2882,43377,16100,96833,24397,87890,52490,58020,41840,47868,35749,47109,36268,48285,43773,46160,51358,44821,52175,50085,56762,55896,63693,54924,77886,59731,101740,33618,82449,27363,52948,23140,44836,17962,39861,8073,23704,1588,8618,2,80,0,0,0,0,20260503,도봉구
202604,4호선,총신대입구(이수),95,7,6878,1231,20710,12417,55668,22056,66453,44755,43419,34265,33205,26543,31470,27504,34248,30327,35266,33703,32271,36393,34605,43370,37130,50215,40967,63559,45868,85169,28225,51960,25401,32315,20877,28357,17372,24008,7293,13326,1318,3800,5,711,0,0,0,0,20260503,동작구
202604,4호선,충무로,81,12,3634,3291,6426,25212,13909,71103,23371,210931,31298,117418,36196,74172,39542,62676,39276,55965,48956,56887,55181,47462,63203,43541,78331,47280,126809,53254,176430,59686,81304,36285,67190,27124,63019,25997,49252,24737,26551,16838,5406,5077,4,233,0,0,0,0,20260503,중구
202604,4호선,한성대입구(삼선교),38,3,6971,2010,14974,11738,32693,21614,41678,39563,29869,33501,22782,26686,23145,27726,26266,27291,29304,28593,27589,29093,33133,28504,40983,33086,45952,40101,40537,45052,29562,34777,25128,23062,23386,21241,16188,19665,7606,12184,1227,5820,1,1838,0,0,0,0,20260503,성북구
202604,4호선,혜화,32,3,3527,2704,8691,27083,19651,62401,24955,133508,28781,102214,37702,75587,44587,74468,47293,85205,50907,100839,65583,84475,90184,68079,106697,64384,127306,79866,130332,93772,79680,65956,83213,26074,120163,25112,98297,21234,35005,13016,4748,3973,4,475,0,0,0,0,20260503,종로구
202604,4호선,회현(남대문시장),34,8,1638,903,3509,22311,6211,62440,10408,165444,15244,112504,22561,105260,35602,98091,47233,76952,62207,68958,77989,62168,89843,50878,100934,39914,132615,31094,133057,26253,68308,14917,61113,8919,26248,7874,14624,6856,5122,4209,727,1212,2,100,0,0,0,0,20260503,중구
202604,5호선,강동,184,4,13119,1628,23992,11897,63246,32882,77425,53423,42048,30855,30305,21851,27335,20231,29570,22060,28358,26477,27425,24589,28939,27834,33253,31816,44826,39721,46067,61704,23593,44547,16595,32070,13526,29280,9568,26581,3753,16514,767,7168,0,0,0,0,0,0,20260503,강동구
202604,5호선,강일,0,0,3037,1497,11147,4082,33564,7518,27534,10898,17524,4674,12909,4091,10375,4272,10454,6493,9125,6351,7522,7890,8820,10178,9962,11371,9942,16540,10178,22087,4564,20512,3050,13020,2267,11635,1833,10435,632,6516,201,2299,0,1,0,0,0,0,20260503,강동구
202604,5호선,개롱,1,1,4019,750,11082,2834,25187,8831,22958,17342,14828,9238,12328,6954,10426,6970,11385,7186,10378,9742,9164,10066,10431,11407,14617,15100,13197,17970,13567,23800,6757,20268,5307,11770,4847,10030,2771,11073,795,5520,105,1866,0,0,0,0,0,0,20260503,송파구
202604,5호선,개화산,5,0,5176,191,10069,3549,25517,7564,25295,15842,14282,8200,10321,6382,10055,6872,10627,7573,9696,8369,8361,8011,8857,9808,10304,11245,13166,14348,12977,20512,5882,17166,4069,10914,3597,10797,2508,9433,802,5157,111,1836,0,52,0,0,0,0,20260503,강서구
202604,5호선,거여,13,0,7625,683,19816,4042,49297,10840,47252,20657,26664,11040,18302,8338,16556,8992,16215,9229,14703,13559,12732,12796,13794,17837,16057,22421,16790,28072,16545,43690,8239,35196,6090,19739,5331,17137,3686,18071,1344,9388,205,3276,0,0,0,0,0,0,20260503,송파구
202604,5호선,고덕,10,0,4373,1785,12741,6788,31229,21923,27627,23613,19689,17155,17600,16285,19001,12455,19586,14062,16884,19788,18142,16946,21746,19413,24210,21225,26148,22364,21118,31733,12439,25085,10074,13491,9873,13266,9994,12346,2257,6257,455,2835,0,120,0,0,0,0,20260503,강동구
202604,5호선,공덕,18,0,1873,1006,6839,9331,24659,38665,37275,80996,19673,43067,16111,19953,17926,19198,19600,17635,22561,19413,21246,17215,23482,18941,28923,22034,48777,36101,67702,51544,27838,25452,22995,16321,22460,14700,16988,12739,7150,6824,989,2066,0,2,0,0,0,0,20260503,마포구
202604,5호선,광나루(장신대),8,0,4740,1885,14836,7376,33890,17525,37365,38326,23261,23200,18805,20595,18108,17225,20421,16815,21502,17940,20131,17175,23150,18479,26615,22708,27114,28351,31446,35396,15860,24988,13485,16883,14909,15357,9511,14407,2785,8708,497,2444,0,0,0,0,0,0,20260503,광진구
202604,5호선,광화문(세종문화회관),6,0,1241,1136,3857,49546,11121,110880,14254,305443,14725,146140,17689,71314,25994,68988,34318,55974,43663,56979,53412,45600,67089,37447,87020,36566,148020,43696,233693,48528,90963,22204,74979,11098,76981,8869,45391,5732,15087,2992,1529,840,0,1,0,0,0,0,20260503,종로구
202604,5호선,군자(능동),124,1,7521,938,12669,6166,37427,10932,49722,31357,25131,20572,16085,16801,15657,15859,17540,16652,18135,18652,16901,18661,17513,21089,20261,26919,26957,39012,31121,61150,19248,38646,17091,24585,16562,22058,14030,21134,7577,13241,1678,6843,2,1267,0,0,0,0,20260503,광진구
202604,5호선,굽은다리(강동구민회관앞),4,0,8447,662,15163,3462,38777,7247,42264,16535,23230,12142,18140,10385,16457,11501,17909,12683,17317,14316,14835,15272,14372,16360,15712,22286,16080,24445,16706,39899,9506,27715,8170,19091,8566,14547,5422,14675,1569,7707,350,3094,0,0,0,0,0,0,20260503,강동구
202604,5호선,길동,4,0,5828,686,11251,4254,29317,9156,34589,22207,19076,15801,16971,11754,16007,12373,17305,13692,17503,13421,15194,15936,15465,17228,16611,21180,17500,24184,19434,32473,10649,24562,7977,15704,6879,12737,5359,12639,2260,6729,490,3464,0,0,0,0,0,0,20260503,강동구
202604,5호선,김포공항,9,1,1274,3392,7141,10569,25772,22586,29249,26720,14163,15403,15286,15481,21047,17275,22543,17401,26731,17900,27310,16809,32024,16832,28296,17732,38094,18446,42172,16710,24558,9744,21167,5450,19317,3919,16629,2643,8280,1496,462,619,0,2,0,0,0,0,20260503,강서구
202604,5호선,까치산,322,2,26172,1397,48716,8180,131343,12449,159271,22867,84839,20194,53241,18994,46262,22377,46753,27207,42727,30462,34684,35770,32151,48665,33954,60697,32887,79339,31859,130547,21702,97007,16729,65046,13808,63470,10627,51528,4991,32904,888,10086,1,401,0,0,0,0,20260503,강서구
202604,5호선,답십리,13,1,9337,1282,23979,11408,65928,16053,85505,36292,42108,20825,26156,14961,22236,14303,23664,16600,22677,18930,20579,18365,22065,23444,28215,27358,32627,38347,32875,64673,17675,40496,12237,28218,10042,24705,6996,22509,3318,13780,552,4632,0,18,0,0,0,0,20260503,성동구
202604,5호선,동대문역사문화공원(DDP),1,0,196,249,737,3978,1610,11743,3187,33691,3570,12524,3905,5264,3852,4130,3610,4211,3562,4349,4343,3787,5051,3780,6704,4165,14938,4217,22770,4869,8743,2952,5573,2606,4386,2750,2791,2654,1217,1987,239,693,0,0,0,0,0,0,20260503,중구
202604,5호선,둔촌동,1,0,7281,578,19093,6927,53245,13655,54668,27795,31645,18735,23164,14959,21449,14633,22626,18294,21863,21609,20880,20112,21287,25679,22356,29386,26332,39542,27446,57169,16236,39935,13397,20956,11524,21703,8680,17495,3433,9728,448,3185,0,0,0,0,0,0,20260503,강동구
202604,5호선,마곡,4,1,3291,3531,10628,12982,29013,40231,28251,97059,16933,47350,14540,24452,17000,22065,19312,22113,21295,23226,23868,20668,30110,22081,37082,24909,63882,30037,75563,39744,36624,27537,28770,14922,25294,13082,16178,11451,5087,5693,711,2367,1,0,0,0,0,0,20260503,강서구
202604,5호선,마장,5,1,2421,523,7633,3884,18819,7794,22657,17811,12749,11937,9792,9084,9448,7785,11668,8817,10417,8776,10330,7273,10880,8533,12589,9925,13254,13471,12473,20580,8073,13148,6585,9053,5732,8219,4192,7964,1358,4743,233,1573,0,13,0,0,0,0,20260503,성동구
202604,5호선,마천,172,1,7553,336,17042,2833,47935,5011,35502,11547,19166,7189,12867,6669,10647,5863,11364,7297,9756,8905,8241,8119,8042,13109,9634,14809,8613,17789,10435,27304,4575,22899,3814,12261,2686,12712,1565,11381,743,6657,93,2542,0,0,0,0,0,0,20260503,송파구
202604,5호선,마포,5,0,2776,1217,10087,8339,32859,25252,44665,81029,24357,36668,19697,18446,19074,19406,19784,17172,21068,18108,20268,16606,22010,19137,24158,23537,42432,36086,62786,49805,24963,28811,21320,19362,22189,17144,16016,14970,6695,8093,972,2432,0,0,0,0,0,0,20260503,마포구
202604,5호선,명일,9,0,5864,1489,14249,3816,35756,8342,32814,15595,18926,10456,16709,10406,14399,9888,15192,9048,13867,12625,12683,11917,12446,16161,15444,19854,12845,20856,13070,35576,8545,26060,7366,15037,6887,12299,3984,12644,1718,7089,350,2544,0,6,0,0,0,0,20260503,강동구
202604,5호선,목동,40,1,9220,1322,24453,5933,66591,16905,76533,31702,39398,21328,28631,16467,26511,15260,26761,19002,24255,23874,22339,24235,23861,29196,25092,36465,28029,53539,30661,88424,16693,56631,13879,35128,13987,32158,14010,28676,4790,15868,717,5289,0,0,0,0,0,0,20260503,양천구
202604,5호선,발산,2,0,4114,2784,13550,17558,35740,53808,37289,140779,24609,71420,26006,38947,30200,35955,34669,35728,37184,36303,40639,33822,49055,32902,55354,36794,87647,44110,101554,59455,45968,41916,39403,25462,36472,20680,28558,18313,12026,10867,1566,3836,0,0,0,0,0,0,20260503,강서구
202604,5호선,방이,0,0,2830,862,8709,4230,22438,10205,20868,26854,14258,14330,11978,9941,10270,9217,12293,11823,12247,11636,10933,12947,12138,15399,13705,17704,16853,23454,21973,25120,11539,19434,10157,11297,13034,9577,14252,7704,2614,5074,343,1515,1,0,0,0,0,0,20260503,송파구
202604,5호선,방화,26,1,5724,10,13296,3944,30779,7395,28450,16542,16551,9341,14044,7451,13005,7976,13482,8570,12563,9571,10673,10809,12235,12772,13004,14873,12829,18083,12541,24409,6715,21451,4481,13642,3430,12272,2423,11847,1008,6503,188,2536,0,261,0,0,0,0,20260503,강서구
202604,5호선,상일동,54,1,11891,1455,35398,6858,81139,13476,63047,22504,36126,11466,27631,9903,22060,9965,22655,15475,19537,18947,17585,18475,19117,25384,20202,26664,21815,41704,23231,60907,12004,51158,8554,29284,6143,27422,4051,23401,1896,14271,594,6146,2,1298,0,0,0,0,20260503,강동구
202604,5호선,서대문,9,0,3058,1001,7278,19378,23275,69780,26676,167190,19987,53455,20855,26179,23774,24334,22991,22165,23618,25807,27093,20426,35756,17858,47058,19105,78769,23098,113953,30019,32681,17120,26693,11831,23198,12493,16163,9589,5863,5459,650,1715,0,25,0,0,0,0,20260503,종로구
202604,5호선,송정,8,2,3447,944,7910,3852,18902,7677,24147,12356,15965,8508,12296,7201,10783,7950,10895,8821,10190,9123,10217,9388,10700,10583,11972,12461,12917,14740,12641,20250,8183,16461,6032,11752,5143,11075,3763,10415,2168,6347,239,2148,0,0,0,0,0,0,20260503,강서구
202604,5호선,신금호,40,0,3105,557,8280,2813,23412,10464,30236,15574,16767,8563,11413,6624,10214,6930,10352,8732,9679,9374,9644,9799,9898,11915,12288,14717,10804,18994,11258,28710,8132,18515,5585,12116,4184,11661,3008,9726,1413,5840,240,2043,0,4,0,0,0,0,20260503,성동구
