사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,자치구,총승차인원,총하차인원,총유동인구
202104,7호선,논현,5,0,1949,1307,4498,18561,8498,45428,14716,123263,12854,98532,11050,39145,13254,23107,15343,20950,17478,23669,20658,21391,25077,19575,31318,21350,55095,24813,106779,33800,58995,19286,35662,9911,39331,8106,45426,8492,7625,4046,11,296,0,0,0,0,0,0,20210503,강남구,525622,565028,1090650
202104,7호선,도봉산,17,0,4481,832,16831,4599,51949,7665,40330,13801,18598,15830,11162,17668,10422,13714,11355,12894,10764,13084,11170,11645,12370,12685,14062,14928,12744,19492,11009,34121,5497,40085,3561,22519,2657,19533,2413,19393,508,10715,26,1321,0,0,0,0,0,0,20210503,도봉구,251926,306524,558450
202104,7호선,마들,6,0,9529,1200,23325,2833,61538,8330,56045,10892,27319,8910,18990,8662,16958,9798,17256,10692,15969,12281,13934,13062,13425,16316,13243,19605,11991,26777,11361,41985,6786,45325,5291,23810,4234,20385,3596,21095,1054,11940,7,750,0,0,0,0,0,0,20210503,노원구,331857,314648,646505
202104,7호선,먹골,7,0,7445,612,12846,3161,35387,5250,43102,14873,24685,8947,14837,8019,13011,9132,13601,9722,13443,10691,12012,11718,11473,14023,12378,17021,13583,22968,14893,36062,9322,33190,6094,18121,5628,15725,4870,17027,1273,7783,3,500,0,0,0,0,0,0,20210503,중랑구,269893,264545,534438
202104,7호선,면목,14,0,12650,763,22754,5443,58068,8774,74633,25029,39013,16676,22298,13830,19254,13013,20355,15379,20109,16389,18050,16995,17633,21347,19838,28096,21090,34910,20095,54713,15547,50902,9052,28481,7820,24398,6291,26704,1561,12956,5,984,0,0,0,0,0,0,20210503,중랑구,426130,415782,841912
202104,7호선,반포,1,0,798,596,2738,6816,7709,11643,10108,19121,6782,16063,4770,7991,5102,8504,6723,8817,7453,8612,7954,7309,9681,7566,13772,7354,15261,8340,17248,10700,11677,7000,8590,4239,9252,3793,8077,4297,1667,1425,11,108,0,1,0,0,0,0,20210503,서초구,155374,150295,305669
202104,7호선,보라매,18,0,5526,1177,8196,6064,22292,18399,32901,41778,18493,13293,10818,8358,11235,7960,10800,9661,11684,10105,11021,9739,12463,10256,16243,11991,18109,17429,34021,28166,11676,22174,8334,12095,8050,10986,6301,12265,1399,5437,4,372,0,0,0,0,0,0,20210503,동작구,259584,257705,517289
202104,7호선,사가정,11,0,11434,1452,22939,6973,56493,12219,69974,25936,40401,15949,23842,14422,21057,14523,22121,15977,20794,17125,19311,18467,19184,23433,20888,28785,23464,38652,23455,63158,17140,54470,11428,29010,10806,24532,9175,26033,2417,11739,2,923,0,0,0,0,0,0,20210503,중랑구,446336,443778,890114
202104,7호선,상도,0,0,4377,1157,11158,4559,32304,7758,42796,16964,25142,13689,14887,10064,12814,9031,13618,9964,13615,11060,12508,11471,12252,13398,14211,16214,16853,21608,17587,37221,9630,28329,7707,16832,7471,15853,7463,17773,2094,7264,7,416,0,0,0,0,0,0,20210503,동작구,278494,270625,549119
202104,7호선,수락산,31,0,9149,651,21472,5030,53412,8885,47831,17764,26736,15960,18181,16633,16610,14727,17721,14984,18355,13835,17555,14006,18048,16686,18917,20939,18636,26079,18837,41100,11843,44162,7645,24715,6658,19888,4691,20987,1111,10879,15,1208,0,0,0,0,0,0,20210503,노원구,353454,349118,702572
202104,7호선,신대방삼거리,19,0,10028,1052,17610,7341,50414,13774,76371,30652,41555,18471,22699,12935,19672,12263,20595,13682,19106,15798,17374,16808,17696,19087,20184,24072,22786,33376,28804,60420,15212,47589,11368,27486,9891,24952,8589,25556,2204,11857,5,548,0,0,0,0,0,0,20210503,동작구,432182,417719,849901
202104,7호선,신풍,31,0,10110,1113,17093,4719,41922,11402,52217,20899,28761,10349,16147,8986,13385,9336,15015,10339,13982,11238,12498,11616,13167,14695,14555,18485,16375,27494,19080,42857,10515,32686,7324,18531,6414,17961,5058,19347,1345,7593,4,985,0,0,0,0,0,0,20210503,영등포구,314998,300631,615629
202104,7호선,이수,52,0,4090,1042,8572,8544,26686,15025,41048,41524,26069,26313,17326,17937,17109,16250,18496,16636,20267,18632,20194,18537,20675,20225,23867,24353,29026,31564,43095,51967,23394,34097,21317,17869,24574,15495,23336,16491,3972,6312,10,499,0,0,0,0,0,0,20210503,동작구,413175,399312,812487
202104,7호선,장승배기,24,0,7031,1057,11382,4113,29589,8220,42620,17650,24047,10131,14373,9235,12309,9206,12635,9232,13087,10259,11812,11159,11152,13405,12887,15993,13359,20421,15591,33430,8619,26536,6383,14962,6151,14380,5177,15292,1412,6756,5,360,0,0,0,0,0,0,20210503,동작구,259645,251797,511442
202104,7호선,장암,3,1,1309,147,5731,1275,15068,1237,10574,1683,3468,2161,2057,2624,1742,2061,1964,1688,2226,1592,2463,1525,2934,1234,3313,1285,3393,1374,3165,2739,1651,3007,967,1497,853,997,338,638,100,521,0,6,0,0,0,0,0,0,20210503,의정부시,63319,29292,92611
202104,7호선,중계,14,0,8594,1905,23082,4296,61886,15491,62337,24639,32139,11991,21296,8970,18962,9358,18936,12688,17798,14166,14840,13688,16452,15958,20961,18117,18207,26441,16931,44039,8800,44697,5726,24885,7321,21283,5104,23041,1363,11663,2,661,0,1,0,0,0,0,20210503,노원구,380751,347978,728729
202104,7호선,중곡,10,0,5406,534,12400,4426,31287,11052,46368,18674,25669,9215,14885,8156,12799,7557,13104,8078,12068,9214,11065,10026,11271,12867,16157,14535,15282,19314,13444,31191,9090,27489,5699,16198,4817,14405,4162,15898,1109,7130,7,136,0,0,0,0,0,0,20210503,광진구,266099,246095,512194
202104,7호선,중화,5,0,9032,892,15290,4050,37494,8317,47104,23720,25677,11435,15751,8439,13984,8678,14752,10052,13950,11154,12596,11693,12134,14661,13874,18143,16280,23360,18347,36893,10964,35211,6917,19300,6919,17200,5239,19319,1497,8344,6,584,0,0,0,0,0,0,20210503,중랑구,297812,291445,589257
202104,7호선,천왕,13,3,6996,1351,16818,4651,49985,7911,60516,14281,30570,7803,15279,6841,12329,7818,12850,9754,12803,10120,11595,10797,11677,13274,13788,16856,14013,24246,12878,46297,7081,38801,4601,21088,3945,17725,3105,17655,833,8265,11,671,0,0,0,0,0,0,20210503,구로구,301686,286208,587894
202104,7호선,철산,12,0,10055,4634,26736,9860,80774,16023,88245,34178,42516,25769,26578,19535,24383,18555,25481,20744,24471,23339,22317,23783,23567,28011,27731,33551,34545,52088,33768,88983,20809,74223,18644,35251,18910,30233,17535,31582,3642,13704,31,1350,0,0,0,0,0,0,20210503,광명시,570750,585396,1156146
202104,7호선,청담,11,0,1987,3667,5986,27050,10050,59048,12956,146644,10841,95240,10384,36640,13081,20701,15333,19390,17661,21600,19992,18330,28768,16284,37422,15877,60125,17453,109758,19262,56399,12766,31124,8168,28626,7744,26384,6244,4014,2725,4,1252,0,0,0,0,0,0,20210503,강남구,500906,556085,1056991
202104,7호선,태릉입구,146,1,6607,1402,7843,5060,21289,8511,24862,16669,16406,10104,11772,8119,10075,8024,11081,8869,11132,9459,11054,9607,11893,10342,13644,12516,17276,16042,17544,22621,10765,20997,7254,11751,7615,11506,6225,13326,1769,5715,6,1826,0,0,0,0,0,0,20210503,노원구,226258,212467,438725
202104,7호선,하계,12,0,7987,1202,23972,6414,68615,17138,70223,23331,36642,17783,25045,13846,23224,14558,24197,17846,22593,20550,21428,19800,23640,22285,27010,25651,26684,33007,23345,54723,13677,55780,9954,29666,10070,26114,8869,28438,1998,14217,2,822,0,0,0,0,0,0,20210503,노원구,469187,443171,912358
202104,7호선,학동,3,0,1778,2439,4272,25517,8265,53770,10957,188240,10233,138279,9859,44886,12375,24277,15431,20097,18370,22625,22877,19427,29180,16582,37943,16380,69856,16691,165498,18876,74654,11814,36578,7097,36915,6457,30919,6101,5617,2679,10,171,0,0,0,0,0,0,20210503,강남구,601590,642405,1243995
202104,8호선,가락시장,20,0,2639,2310,5333,6175,10056,14564,12101,37907,9089,16921,8949,12390,9579,11138,9842,9460,10265,11133,11542,10759,13318,10171,13233,12127,17570,13403,28432,18805,11611,13604,9666,8398,11062,7432,9566,6719,1627,3064,7,1103,0,0,0,0,0,0,20210503,송파구,205507,227583,433090
202104,8호선,강동구청,8,1,4633,944,10695,4871,31486,14566,40603,33764,21025,13858,13342,9930,11423,9037,12054,9240,12150,11752,11669,11399,11967,11950,13799,15767,16892,20892,26905,34650,10407,26846,7009,14828,6843,13305,4968,15267,980,5466,1,404,0,0,0,0,0,0,20210503,강동구,268859,278737,547596
202104,8호선,단대오거리,12,0,8036,2188,15337,8106,35659,11447,42570,19263,22004,9722,14549,7755,12839,8091,13711,9306,13520,9826,11845,10816,12164,14403,14217,17003,18615,21340,23015,34462,10408,30019,5881,18143,5269,16133,4152,16732,955,7482,1,495,0,0,0,0,0,0,20210503,성남시,284759,272732,557491
202104,8호선,모란,10,1,1924,593,3186,3055,8434,4454,10865,7811,6703,5399,5853,5829,7074,6286,7175,6018,7770,7024,8885,6982,9360,5966,10723,6746,9467,7140,9997,9516,5670,5813,3610,3200,4207,3194,4518,3537,803,1503,1,168,0,0,0,0,0,0,20210503,성남시,126235,100235,226470
202104,8호선,문정,2,0,2102,2984,6373,10775,22082,49115,30083,172018,17972,82088,13953,27231,15322,16256,16847,16755,19976,18902,22123,16549,25208,18146,29150,18947,70292,23028,130666,32570,44556,25115,27325,13361,26364,11088,21977,12708,3229,4726,1,105,0,0,0,0,0,0,20210503,송파구,545603,572467,1118070
202104,8호선,복정,1,0,4441,2579,10787,9999,30951,13194,39298,21584,22844,15279,14103,9863,11476,8428,12978,10061,12649,10253,12407,9610,14547,10441,18203,13322,24934,19546,28949,32647,15090,24724,8978,14561,7826,13101,7333,14998,2021,4615,11,409,0,0,0,0,0,0,20210503,송파구,299827,259214,559041
202104,8호선,산성,11,1,4451,636,9474,2691,25209,4315,29190,10724,15825,5747,9315,6306,8372,5352,8663,6259,8289,6541,8046,6295,8413,8540,9706,10776,10482,14116,8123,23843,4055,20778,2839,12591,2508,11678,1616,12721,640,5445,0,442,0,0,0,0,0,0,20210503,성남시,175227,175797,351024
202104,8호선,석촌,3,0,2862,625,5589,3780,15447,8108,22565,21271,12390,16605,9207,10438,8841,10808,9677,11852,9909,12267,9797,11981,10655,13602,12226,14406,14940,19979,19217,27276,10818,19570,8597,10529,9508,9906,9236,10017,1665,4372,6,456,0,0,0,0,0,0,20210503,송파구,203155,237848,441003
202104,8호선,송파,4,0,2225,538,8457,4536,23950,11038,28701,18189,15773,9318,11042,7232,10217,7228,10086,7932,9931,8863,9551,9145,11580,10179,13894,12533,12081,16482,15174,25626,7955,20832,5589,10745,4414,10761,3446,10392,826,4370,2,392,0,0,0,0,0,0,20210503,송파구,204898,206331,411229
202104,8호선,수진,2,0,3592,495,6262,2426,15637,3583,22030,9664,10752,5534,7538,4930,7306,5078,8076,4864,7235,6202,6334,6384,6815,6752,8101,8338,8514,9361,7687,14651,4096,12192,3353,7438,2558,7106,2054,7750,591,3879,3,227,0,0,0,0,0,0,20210503,성남시,138536,126854,265390
202104,8호선,신흥,14,1,3777,725,5728,3729,12079,3346,15645,7059,9429,4922,6142,4792,6018,4974,6588,5457,6432,5833,6395,6598,6748,8210,7405,8775,8279,11413,7289,16124,4464,13247,3362,7892,2832,7219,2315,6551,637,3473,1,177,0,0,0,0,0,0,20210503,성남시,121579,130517,252096
202104,8호선,장지,3,0,5496,2230,16947,9278,46778,22909,53690,52369,28101,29967,17272,19637,15915,17058,18932,19659,18918,19606,18591,19604,21740,22668,27951,25825,36276,30659,49675,49304,25747,34050,20668,19447,18580,16043,13311,19433,2644,7446,0,10,0,0,0,0,0,0,20210503,송파구,457235,437202,894437
202103,1호선,동대문,607,10,12572,1965,8945,6697,14117,11879,18264,24742,16256,21527,14922,19905,16432,21374,19996,22437,21041,20567,22463,20556,23856,18944,24293,17433,24623,17653,23631,18403,16015,19583,13055,12874,13348,9660,11533,10767,2932,8508,9,1251,1,0,0,0,0,0,20210403,종로구,318911,306735,625646
202103,1호선,동묘앞,73,1,2888,815,3453,4739,5946,9283,9005,25504,7258,16394,8616,18134,12862,24690,19902,29578,24943,32291,29116,31336,33409,25710,34608,18293,30123,13350,23718,10289,9583,6497,5446,4499,5526,4414,4056,5835,1164,2317,2,1127,1,2,0,0,0,0,20210403,종로구,271698,285098,556796
202103,1호선,서울역,668,19,9048,5684,11314,32628,35812,85372,56518,181087,41700,117196,40292,58642,46987,48646,55219,49128,57982,50513,50787,46957,63899,50613,73143,51859,119244,60858,179534,68987,88032,44945,56841,29875,64132,25504,42922,21173,9712,7559,9,487,0,0,0,0,0,0,20210403,중구,1103795,1037732,2141527
202103,1호선,시청,20,0,1722,3784,2707,18444,6099,60071,7574,162609,7807,73107,8733,29152,13520,28131,14773,24956,18586,24910,23361,20427,31405,17893,37636,15597,66659,15937,134147,16229,49165,7780,38466,4360,38036,3789,27307,3393,3716,1242,2,72,0,0,0,0,0,0,20210403,중구,531441,531883,1063324
202103,1호선,신설동,361,13,7927,2898,7826,9755,17350,25202,23710,62892,15735,32839,14025,20785,16312,18083,18014,18764,20454,18692,20622,17517,22057,17769,29203,18239,39303,20986,57249,26045,22193,18622,14258,11462,14188,10640,10358,11887,2191,5072,9,308,1,1,0,0,0,0,20210403,동대문구,373346,368471,741817
202103,1호선,제기동,373,6,4650,2053,7789,7776,21328,18137,29637,41168,20567,34379,23281,37320,32492,43383,38552,43264,42160,43418,45125,46828,47361,40047,42924,30300,41565,24656,38942,25650,17617,18127,11054,11377,9500,9881,7832,11547,1989,4553,8,271,0,0,0,0,0,0,20210403,동대문구,484746,494141,978887
202103,1호선,종각,147,1,2181,4199,2947,21373,5269,93962,8253,210534,9686,126119,13850,51465,22062,44373,26628,40338,33614,41768,40676,35756,51502,30154,58736,29477,109692,33461,185098,39021,84456,18883,68215,7148,83490,4557,65079,3678,6368,1341,17,149,0,0,0,0,0,0,20210403,종로구,877966,837757,1715723
202103,1호선,종로3가,147,29,2834,3189,2790,10922,4327,24475,7531,68562,10178,70576,17593,56799,29836,57990,36966,57127,45604,57331,51205,51948,57581,42757,62604,36250,71746,32015,94927,33198,58745,15270,41206,5904,49567,4697,42977,4530,5040,1924,23,395,0,0,0,0,0,0,20210403,종로구,693427,635888,1329315
202103,1호선,종로5가,106,1,1780,3491,2397,15045,4574,38776,7282,106368,10177,62287,17191,50371,25721,49707,33665,48261,40120,45154,47725,43616,52879,37774,58133,29487,72693,24756,100297,20803,48658,10994,31266,4922,28500,3959,18780,3759,2786,1902,6,259,0,0,0,1,0,0,20210403,종로구,604736,601693,1206429
202103,2호선,강남,77,3,5965,11488,15581,50172,36460,153487,58142,325012,47214,320265,46279,145315,63532,105538,79723,102383,96866,123967,105644,109371,130097,103266,148775,105790,225786,132722,339281,179061,215342,102106,163656,43431,218166,34212,211822,39051,24811,12771,8,39,0,0,0,0,0,0,20210403,강남구,2233227,2199450,4432677
202103,2호선,건대입구,134,11,12974,1812,19305,18285,50695,26782,87634,61741,56878,46216,33037,35371,31551,38223,36842,46567,40173,53803,42011,54492,46378,59315,54972,70277,68891,97040,83500,141628,60900,94432,60784,49580,86136,43879,78743,49477,9854,20963,8,1803,0,0,0,0,0,0,20210403,광진구,961400,1011697,1973097
202103,2호선,구로디지털단지,158,6,39244,5613,52599,20990,135894,82945,181310,264030,111304,155758,61411,59306,55926,45502,60882,46582,63360,55829,58289,57245,60909,65089,72631,74813,124186,108628,232305,162786,116913,132639,65823,79149,61208,77677,52522,88247,7433,34306,1,162,0,0,0,0,0,0,20210403,구로구,1614308,1617302,3231610
202103,2호선,당산,35,3,5965,2844,15532,11322,44197,29233,54184,79641,31031,37684,21371,19357,21051,17568,22469,19672,22480,22651,21588,21600,23884,23669,27620,28831,39607,42198,61769,71432,26473,48612,19762,30435,22514,29233,20166,33580,4002,12133,6,246,0,0,0,1,0,0,20210403,영등포구,505706,581945,1087651
202103,2호선,도림천,1,0,260,292,1047,874,3194,4910,3487,6187,1884,2207,1781,1583,1593,1256,2557,1907,1657,1430,2348,1800,2579,1512,3090,1774,3000,2240,3938,2827,2331,2697,960,1574,1107,1464,424,1560,166,723,1,43,0,0,0,0,0,0,20210403,구로구,37405,38860,76265
202103,2호선,뚝섬,17,2,3292,2028,7894,12947,18777,35866,25897,136849,16410,84341,12701,33830,13206,23965,16265,25444,19654,27969,22637,25548,26514,25564,34689,27481,58456,30748,121159,40813,62445,24342,35226,13187,34831,11467,27663,13243,3130,5287,1,49,0,0,0,0,0,0,20210403,성동구,560864,600970,1161834
202103,2호선,문래,9,1,3384,1939,12436,9565,42394,35946,46059,124472,24895,55109,17433,21788,16983,18024,19357,20362,21289,21743,21778,20817,23602,22006,30227,24532,52755,31644,104281,52409,37441,38713,24260,20277,26740,17819,23521,20133,3260,7084,4,263,0,0,0,0,0,0,20210403,영등포구,552108,564646,1116754
202103,2호선,방배,10,1,2640,3375,9243,15871,23432,29160,31329,76467,23652,49303,17572,25186,18126,21589,20221,21853,23797,23135,24941,22845,27566,22046,36638,23919,47096,30909,71532,38404,30253,28538,21083,17413,22190,16913,18934,20513,3376,6266,2,42,1,0,0,0,0,0,20210403,서초구,473634,493748,967382
202103,2호선,봉천,56,0,15349,1503,28299,6785,80341,13214,121028,25931,68826,19044,36730,18475,30212,19206,31779,21854,32862,24056,28019,26112,27587,33826,30340,37850,29452,52918,33022,84991,18500,74113,14358,44999,14118,41291,10390,46863,2703,17441,0,128,0,0,0,0,0,0,20210403,관악구,653971,610600,1264571
202103,2호선,사당,235,5,11834,3319,23876,26610,69086,40906,99472,64517,68276,48295,41436,38259,39445,40877,44786,42753,46705,44997,46653,45338,47020,54577,52739,71010,67007,99863,89647,148914,57013,106542,49216,60202,62774,56735,62471,66013,9296,23220,8,1298,0,0,0,0,0,0,20210403,동작구,988995,1084250,2073245
202103,2호선,상왕십리,30,2,5461,529,12431,5169,38846,11737,59428,36857,31101,19637,19214,12737,17161,11452,18521,13408,18222,14501,17008,15903,18598,17624,19267,20782,23367,30307,29725,48674,17224,34445,11906,20779,11020,20813,8271,22911,1541,8543,1,16,0,0,0,0,0,0,20210403,성동구,378343,366826,745169
202103,2호선,서초,22,1,1128,4502,6919,18488,14316,47105,22518,120795,23140,88534,17478,37906,22532,25753,22560,20335,27484,24798,29788,22577,34206,19621,40987,20168,64121,20782,102833,21722,44984,14978,27269,8889,27314,8797,21168,10225,3772,3122,2,10,0,1,0,0,0,0,20210403,서초구,554541,539109,1093650
202103,2호선,선릉,44,7,3280,6260,9745,36264,20395,107173,29774,274559,26947,215664,30147,90985,40060,62848,46867,54285,57318,61253,68163,55677,85418,48620,120588,46383,168641,50922,282147,54706,141721,33894,87376,18669,91346,16079,82872,18845,11495,6240,1,70,0,1,0,0,0,0,20210403,강남구,1404345,1259404,2663749
202103,2호선,성수,33,0,5190,3530,8899,26035,23453,73164,31011,270033,22777,138271,19389,46844,20556,33920,23798,36535,28159,41206,32387,39721,38322,39969,49045,40970,98372,44351,222799,54398,99843,33083,57322,16512,62547,13996,45801,15039,5115,8327,5,1825,2,2,0,0,0,0,20210403,성동구,894825,977731,1872556
202103,2호선,시청,8,0,864,1386,1860,13764,4734,68044,6668,203885,8296,80047,10938,23913,17111,19960,16509,20214,20725,20639,26014,18909,30565,17535,34242,13930,76941,15297,163176,15286,55281,7178,36756,3668,36753,3513,26604,3801,2776,1365,1,55,1,1,0,0,0,0,20210403,중구,576823,552390,1129213
202103,2호선,신답,0,0,869,85,1563,460,6481,979,9545,1743,4144,1104,2222,959,1901,1217,1997,1410,1872,1539,1742,1708,1726,2497,1770,2999,1863,4120,2243,9051,1003,7029,549,3173,502,3404,451,3474,92,1567,0,0,0,0,0,0,0,0,20210403,성동구,42535,48518,91053
202103,2호선,신당,58,3,5456,1189,10747,8555,26939,17689,41799,36224,25054,22864,17344,17719,16965,17589,18553,18471,19956,19915,20268,20281,21299,21900,24612,24492,28113,30581,33749,42969,21752,30939,15691,17891,14589,17481,13543,19807,3065,7562,2,85,0,1,0,0,0,0,20210403,중구,379554,394207,773761
202103,2호선,신대방,116,4,24724,1586,35896,8717,89518,17357,127229,31643,75239,20941,40359,16863,32159,17596,33323,21213,32417,23941,28355,27288,27762,36381,30552,43158,33789,62263,39784,92146,21629,83039,15148,52099,12354,55314,10176,61168,2661,25044,1,51,0,0,0,0,0,0,20210403,동작구,713191,697812,1411003
202103,2호선,신도림,3538,33,34575,4619,48285,16493,131971,39547,133392,112491,82265,67520,54401,59037,53415,53830,61117,57927,63714,61646,62233,59841,65697,66725,74289,76486,90803,102119,126084,164045,72416,123257,59242,68470,63928,63766,48054,79167,7964,31099,20,6293,0,1,0,0,0,0,20210403,구로구,1337403,1314412,2651815
202103,2호선,신림,188,7,38876,3540,74756,18535,203285,34765,307192,60843,178215,48476,92030,40484,76089,42095,81729,50120,77763,57600,70913,65363,68501,82147,76614,99542,83494,144912,85260,246318,53481,222213,43604,130983,48974,122003,46505,138670,9237,59751,2,249,1,0,0,0,0,0,20210403,관악구,1716709,1668616,3385325
202103,2호선,신설동,30,0,1166,426,1222,2431,3434,5723,5939,13558,3843,7980,3604,5934,4513,5992,5669,6108,6482,6519,7084,5979,8399,5502,8731,4442,11224,4916,11099,5711,4584,3987,2746,2557,2568,2225,1922,2498,362,1171,3,202,0,0,0,0,0,0,20210403,동대문구,94624,93861,188485
202103,2호선,신정네거리,48,3,7732,1097,16045,4025,49679,5227,44191,11927,22336,7961,15032,7166,13298,8383,13707,9395,13230,11016,11702,11462,11317,14987,12825,18522,13454,26591,12157,46169,7022,37598,5062,20052,4231,17418,3870,18906,919,9038,4,386,0,0,3,3,0,0,20210403,양천구,277864,287332,565196
202103,2호선,신촌,40,1,4482,2577,11695,15388,31773,33486,44840,75580,31134,80366,29317,51391,34730,47481,43191,53151,45090,59528,46894,54133,55099,50035,66126,53472,84435,70566,83991,97969,59786,62197,60487,30362,75022,26832,71773,30368,9794,12640,4,69,3,0,0,0,0,0,20210403,마포구,889706,907592,1797298
