구명,연도,업종,평균_당월매출,연령대_20_매출,연령대_30_매출,연령대_40_매출,연령대_50_매출,주말_매출_비율,폐업률,총_유동인구,유동인구_20대,유동인구_30대,유동인구_40대,유동인구_50대,출근시간_유동인구_06_11,점심시간_유동인구_11_14,저녁시간_유동인구_17_21,평균_승차,평균_하차,총_직장인구,직장인구_20대,직장인구_30대,직장인구_40대,직장인구_50대,임대료,임대료_증감률,경쟁강도,임대료_매출_비율
강동구,2024,분식전문점,502578112.8636364,54198700.26515152,91647430.08333331,157261513.59848484,107032316.93939394,0.3257,11.78,1123824.495833333,139711.425,176987.61666666667,182478.38333333333,173851.10833333334,231673.77916666667,130544.5375,184054.4125,334684.78034682083,327487.6589595376,49572.5,6082.75,10537.5,11631.25,11742.25,112843,6.1,307,0.000225
강동구,2024,양식음식점,423700850.4166667,77421446.54166667,101315814.70833331,97121429.35416669,81502008.16666667,0.358,10.05,1123824.495833333,139711.425,176987.61666666667,182478.38333333333,173851.10833333334,231673.77916666667,130544.5375,184054.4125,334684.78034682083,327487.6589595376,49572.5,6082.75,10537.5,11631.25,11742.25,112843,6.1,179,0.000266
강동구,2024,일식음식점,419998887.4237288,63453996.576271184,101026753.0677966,90514329.45762712,72219665.71186441,0.3348,13.88,1123824.495833333,139711.425,176987.61666666667,182478.38333333333,173851.10833333334,231673.77916666667,130544.5375,184054.4125,334684.78034682083,327487.6589595376,49572.5,6082.75,10537.5,11631.25,11742.25,112843,6.1,180,0.000269
강동구,2024,중식음식점,207782049.1511628,26420218.75581396,50291161.5,46022537.70930233,38166603.197674416,0.3373,14.46,1123824.495833333,139711.425,176987.61666666667,182478.38333333333,173851.10833333334,231673.77916666667,130544.5375,184054.4125,334684.78034682083,327487.6589595376,49572.5,6082.75,10537.5,11631.25,11742.25,112843,6.1,142,0.000543
강동구,2024,치킨전문점,126141511.01869158,12106636.514018692,23041279.54205608,29846440.60747664,30729897.495327104,0.3215,8.74,1123824.495833333,139711.425,176987.61666666667,182478.38333333333,173851.10833333334,231673.77916666667,130544.5375,184054.4125,334684.78034682083,327487.6589595376,49572.5,6082.75,10537.5,11631.25,11742.25,112843,6.1,449,0.000895
강동구,2024,커피-음료,276916868.4791667,42213345.239583336,69502042.58854167,61356666.864583336,49195949.458333336,0.3383,12.22,1123824.495833333,139711.425,176987.61666666667,182478.38333333333,173851.10833333334,231673.77916666667,130544.5375,184054.4125,334684.78034682083,327487.6589595376,49572.5,6082.75,10537.5,11631.25,11742.25,112843,6.1,596,0.000407
강동구,2024,한식음식점,2025931635.362832,164177861.46460176,354477648.3097345,399589538.7300885,444665150.5176991,0.3156,9.73,1123824.495833333,139711.425,176987.61666666667,182478.38333333333,173851.10833333334,231673.77916666667,130544.5375,184054.4125,334684.78034682083,327487.6589595376,49572.5,6082.75,10537.5,11631.25,11742.25,112843,6.1,1875,5.6e-05
강북구,2019,분식전문점,131030110.02222222,36334270.92222222,28548669.31111111,31052425.55555556,17961825.833333332,0.3149,4.17,934331.0793650794,136460.32539682538,122096.0,137150.0992063492,148504.65476190476,189743.3333333333,106549.42857142857,155162.97222222222,310142.6060606061,300197.2196969697,17334.0,1623.0,3081.0,4129.0,4686.0,76993,0.0,276,0.000588
강북구,2019,양식음식점,211090170.91666663,66704835.0,48528564.16666666,46876933.66666666,25711049.08333333,0.3333,6.41,934331.0793650794,136460.32539682538,122096.0,137150.0992063492,148504.65476190476,189743.3333333333,106549.42857142857,155162.97222222222,310142.6060606061,300197.2196969697,17334.0,1623.0,3081.0,4129.0,4686.0,76993,0.0,73,0.000365
강북구,2019,일식음식점,502003394.875,125956290.25,118981207.375,102501501.9375,77399709.875,0.3354,12.78,934331.0793650794,136460.32539682538,122096.0,137150.0992063492,148504.65476190476,189743.3333333333,106549.42857142857,155162.97222222222,310142.6060606061,300197.2196969697,17334.0,1623.0,3081.0,4129.0,4686.0,76993,0.0,116,0.000153
강북구,2019,중식음식점,133953819.21428572,21175914.5,29025564.285714287,30452780.785714287,23611828.5,0.343,9.64,934331.0793650794,136460.32539682538,122096.0,137150.0992063492,148504.65476190476,189743.3333333333,106549.42857142857,155162.97222222222,310142.6060606061,300197.2196969697,17334.0,1623.0,3081.0,4129.0,4686.0,76993,0.0,75,0.000575
강북구,2019,치킨전문점,114737116.852459,20303307.24590164,23739568.72131148,32824825.95081967,24415181.032786883,0.3404,8.09,934331.0793650794,136460.32539682538,122096.0,137150.0992063492,148504.65476190476,189743.3333333333,106549.42857142857,155162.97222222222,310142.6060606061,300197.2196969697,17334.0,1623.0,3081.0,4129.0,4686.0,76993,0.0,443,0.000671
강북구,2019,커피-음료,156213541.85074627,53189148.641791046,38402597.014925376,27989406.71641791,20676018.83582089,0.3407,8.48,934331.0793650794,136460.32539682538,122096.0,137150.0992063492,148504.65476190476,189743.3333333333,106549.42857142857,155162.97222222222,310142.6060606061,300197.2196969697,17334.0,1623.0,3081.0,4129.0,4686.0,76993,0.0,205,0.000493
강북구,2019,한식음식점,965426534.9675926,163580378.00462964,190066381.4537037,216897358.6898148,203588412.50925925,0.3441,6.4,934331.0793650794,136460.32539682538,122096.0,137150.0992063492,148504.65476190476,189743.3333333333,106549.42857142857,155162.97222222222,310142.6060606061,300197.2196969697,17334.0,1623.0,3081.0,4129.0,4686.0,76993,0.0,1668,8e-05
강북구,2020,분식전문점,108123345.127451,25908602.7745098,22086048.61764706,26510608.56862745,18352981.17647059,0.2856,7.87,945117.5436507936,140314.85714285713,123517.9007936508,138762.49603174604,151351.70238095237,192084.2063492064,109838.06746031746,157877.7341269841,238367.5606060606,231716.95454545456,17085.5,1565.75,3035.0,4080.25,4643.5,80677,4.78,281,0.000746
강북구,2020,양식음식점,480794655.5833333,127873047.83333331,126122948.75,114041587.25,63232356.0,0.3718,4.65,945117.5436507936,140314.85714285713,123517.9007936508,138762.49603174604,151351.70238095237,192084.2063492064,109838.06746031746,157877.7341269841,238367.5606060606,231716.95454545456,17085.5,1565.75,3035.0,4080.25,4643.5,80677,4.78,82,0.000168
강북구,2020,일식음식점,459497986.0,120488141.9375,109152945.125,93691253.3125,74214596.9375,0.3313,6.56,945117.5436507936,140314.85714285713,123517.9007936508,138762.49603174604,151351.70238095237,192084.2063492064,109838.06746031746,157877.7341269841,238367.5606060606,231716.95454545456,17085.5,1565.75,3035.0,4080.25,4643.5,80677,4.78,114,0.000176
강북구,2020,중식음식점,99452686.96969695,15922775.06060606,18393367.151515152,22453926.060606062,19175855.63636364,0.3238,7.32,945117.5436507936,140314.85714285713,123517.9007936508,138762.49603174604,151351.70238095237,192084.2063492064,109838.06746031746,157877.7341269841,238367.5606060606,231716.95454545456,17085.5,1565.75,3035.0,4080.25,4643.5,80677,4.78,76,0.000811
강북구,2020,치킨전문점,100257613.57534246,15136981.246575342,19358482.82191781,27894740.90410959,24091968.465753425,0.3245,6.42,945117.5436507936,140314.85714285713,123517.9007936508,138762.49603174604,151351.70238095237,192084.2063492064,109838.06746031746,157877.7341269841,238367.5606060606,231716.95454545456,17085.5,1565.75,3035.0,4080.25,4643.5,80677,4.78,452,0.000805
강북구,2020,커피-음료,152979990.52325585,51987776.79069767,36860696.87209302,27332316.68604651,22093124.38372093,0.3401,9.52,945117.5436507936,140314.85714285713,123517.9007936508,138762.49603174604,151351.70238095237,192084.2063492064,109838.06746031746,157877.7341269841,238367.5606060606,231716.95454545456,17085.5,1565.75,3035.0,4080.25,4643.5,80677,4.78,228,0.000527
강북구,2020,한식음식점,928583052.4746544,159058997.7235023,169879486.39170507,202285251.8940092,207567549.8986175,0.3331,5.46,945117.5436507936,140314.85714285713,123517.9007936508,138762.49603174604,151351.70238095237,192084.2063492064,109838.06746031746,157877.7341269841,238367.5606060606,231716.95454545456,17085.5,1565.75,3035.0,4080.25,4643.5,80677,4.78,1713,8.7e-05
강북구,2021,분식전문점,116814911.1388889,21695631.29629629,21206051.657407407,28590970.166666668,25628681.26851852,0.2883,15.44,898205.7777777778,132036.2619047619,117744.37698412698,133131.3373015873,145993.99206349207,182943.62698412687,104735.85714285714,150237.35714285713,237777.7803030303,232544.6212121212,16433.25,1363.5,2881.5,3960.75,4565.0,85163,5.56,252,0.000729
강북구,2021,양식음식점,342407609.4166667,80842821.83333333,96170841.66666669,87505895.75,48067783.083333336,0.3936,23.76,898205.7777777778,132036.2619047619,117744.37698412698,133131.3373015873,145993.99206349207,182943.62698412687,104735.85714285714,150237.35714285713,237777.7803030303,232544.6212121212,16433.25,1363.5,2881.5,3960.75,4565.0,85163,5.56,77,0.000249
강북구,2021,일식음식점,585940853.9,113970730.0,116088554.9,135561213.6,114535665.55,0.3638,12.6,898205.7777777778,132036.2619047619,117744.37698412698,133131.3373015873,145993.99206349207,182943.62698412687,104735.85714285714,150237.35714285713,237777.7803030303,232544.6212121212,16433.25,1363.5,2881.5,3960.75,4565.0,85163,5.56,111,0.000145
강북구,2021,중식음식점,125474877.64444444,19231000.644444443,21818094.17777778,27319176.955555554,26568619.933333334,0.3339,8.14,898205.7777777778,132036.2619047619,117744.37698412698,133131.3373015873,145993.99206349207,182943.62698412687,104735.85714285714,150237.35714285713,237777.7803030303,232544.6212121212,16433.25,1363.5,2881.5,3960.75,4565.0,85163,5.56,79,0.000679
강북구,2021,치킨전문점,100965257.7027027,17097439.337837838,17806308.986486487,25268052.58108108,23888784.47297297,0.329,15.64,898205.7777777778,132036.2619047619,117744.37698412698,133131.3373015873,145993.99206349207,182943.62698412687,104735.85714285714,150237.35714285713,237777.7803030303,232544.6212121212,16433.25,1363.5,2881.5,3960.75,4565.0,85163,5.56,399,0.000843
강북구,2021,커피-음료,178124910.8429752,50885113.49586777,41247964.2892562,33663487.51239669,28048035.3553719,0.3247,14.89,898205.7777777778,132036.2619047619,117744.37698412698,133131.3373015873,145993.99206349207,182943.62698412687,104735.85714285714,150237.35714285713,237777.7803030303,232544.6212121212,16433.25,1363.5,2881.5,3960.75,4565.0,85163,5.56,240,0.000478
강북구,2021,한식음식점,949388698.7818182,135449719.08636364,157492313.89545456,192559161.2454545,228988554.7136364,0.3331,13.26,898205.7777777778,132036.2619047619,117744.37698412698,133131.3373015873,145993.99206349207,182943.62698412687,104735.85714285714,150237.35714285713,237777.7803030303,232544.6212121212,16433.25,1363.5,2881.5,3960.75,4565.0,85163,5.56,1603,9e-05
강북구,2022,분식전문점,130140842.6557377,20612177.4590164,23476530.31147541,32414978.557377048,30320875.442622952,0.2874,9.62,873313.7658730159,131644.85317460317,114283.8253968254,129632.47222222222,142557.9880952381,177410.1626984127,101203.15873015871,146197.60317460317,258427.5151515152,252282.5,16380.5,1228.5,2780.75,3979.25,4643.0,80015,-6.04,235,0.000615
강북구,2022,양식음식점,339370082.0833333,59896983.16666666,86345174.91666667,93381244.66666669,57037922.66666666,0.4155,7.14,873313.7658730159,131644.85317460317,114283.8253968254,129632.47222222222,142557.9880952381,177410.1626984127,101203.15873015871,146197.60317460317,258427.5151515152,252282.5,16380.5,1228.5,2780.75,3979.25,4643.0,80015,-6.04,78,0.000236
강북구,2022,일식음식점,1067237761.6875,173268693.9375,205518870.5,258662721.3125,212430989.0,0.3997,10.62,873313.7658730159,131644.85317460317,114283.8253968254,129632.47222222222,142557.9880952381,177410.1626984127,101203.15873015871,146197.60317460317,258427.5151515152,252282.5,16380.5,1228.5,2780.75,3979.25,4643.0,80015,-6.04,101,7.5e-05
강북구,2022,중식음식점,130033000.1590909,18075284.431818184,21771077.454545453,27845495.181818184,29814517.954545453,0.3405,5.75,873313.7658730159,131644.85317460317,114283.8253968254,129632.47222222222,142557.9880952381,177410.1626984127,101203.15873015871,146197.60317460317,258427.5151515152,252282.5,16380.5,1228.5,2780.75,3979.25,4643.0,80015,-6.04,82,0.000615
강북구,2022,치킨전문점,97682414.2972973,15582217.797297295,18012323.054054055,23070611.135135137,24451181.324324325,0.3328,9.56,873313.7658730159,131644.85317460317,114283.8253968254,129632.47222222222,142557.9880952381,177410.1626984127,101203.15873015871,146197.60317460317,258427.5151515152,252282.5,16380.5,1228.5,2780.75,3979.25,4643.0,80015,-6.04,369,0.000819
강북구,2022,커피-음료,174452286.6590909,44134448.28787879,41081881.30303031,33505631.053030305,28577295.21969697,0.3291,13.64,873313.7658730159,131644.85317460317,114283.8253968254,129632.47222222222,142557.9880952381,177410.1626984127,101203.15873015871,146197.60317460317,258427.5151515152,252282.5,16380.5,1228.5,2780.75,3979.25,4643.0,80015,-6.04,228,0.000459
강북구,2022,한식음식점,1229393772.0091743,163627652.18348625,211037823.49082568,246815905.09633029,284666147.45412844,0.3463,7.06,873313.7658730159,131644.85317460317,114283.8253968254,129632.47222222222,142557.9880952381,177410.1626984127,101203.15873015871,146197.60317460317,258427.5151515152,252282.5,16380.5,1228.5,2780.75,3979.25,4643.0,80015,-6.04,1554,6.5e-05
강북구,2023,분식전문점,160493590.12396693,20863642.190082643,27963516.165289257,36120796.04132231,38393819.80165289,0.2678,12.76,876463.9880952381,134683.1626984127,115192.84523809524,129021.16269841268,143240.4126984127,178216.75396825396,101380.29365079364,146296.70238095237,275674.1666666667,269938.9090909091,15843.75,1124.25,2680.0,3967.0,4599.0,89810,12.24,212,0.00056
강북구,2023,양식음식점,377774783.6666667,51729915.25,90161942.75,103475434.83333331,63173675.91666666,0.3872,10.71,876463.9880952381,134683.1626984127,115192.84523809524,129021.16269841268,143240.4126984127,178216.75396825396,101380.29365079364,146296.70238095237,275674.1666666667,269938.9090909091,15843.75,1124.25,2680.0,3967.0,4599.0,89810,12.24,75,0.000238
강북구,2023,일식음식점,1133994175.5,159893831.5625,209797293.6875,263974827.3125,228332550.8125,0.3954,7.96,876463.9880952381,134683.1626984127,115192.84523809524,129021.16269841268,143240.4126984127,178216.75396825396,101380.29365079364,146296.70238095237,275674.1666666667,269938.9090909091,15843.75,1124.25,2680.0,3967.0,4599.0,89810,12.24,104,7.9e-05
강북구,2023,중식음식점,136806036.8809524,18378823.19047619,23513681.97619048,28389922.47619048,31244389.97619048,0.3254,10.34,876463.9880952381,134683.1626984127,115192.84523809524,129021.16269841268,143240.4126984127,178216.75396825396,101380.29365079364,146296.70238095237,275674.1666666667,269938.9090909091,15843.75,1124.25,2680.0,3967.0,4599.0,89810,12.24,78,0.000656
강북구,2023,치킨전문점,90131167.7,12960243.942857144,15057475.557142856,20969176.314285714,23304616.67142857,0.3259,10.7,876463.9880952381,134683.1626984127,115192.84523809524,129021.16269841268,143240.4126984127,178216.75396825396,101380.29365079364,146296.70238095237,275674.1666666667,269938.9090909091,15843.75,1124.25,2680.0,3967.0,4599.0,89810,12.24,342,0.000996
강북구,2023,커피-음료,179498951.07857144,39213841.57857143,41201142.31428572,33865900.407142855,32233118.22857143,0.3287,19.12,876463.9880952381,134683.1626984127,115192.84523809524,129021.16269841268,143240.4126984127,178216.75396825396,101380.29365079364,146296.70238095237,275674.1666666667,269938.9090909091,15843.75,1124.25,2680.0,3967.0,4599.0,89810,12.24,203,0.0005
강북구,2023,한식음식점,1339794489.7227273,164232813.34545454,232046356.96818185,258344496.8181818,310406483.7318182,0.3481,9.86,876463.9880952381,134683.1626984127,115192.84523809524,129021.16269841268,143240.4126984127,178216.75396825396,101380.29365079364,146296.70238095237,275674.1666666667,269938.9090909091,15843.75,1124.25,2680.0,3967.0,4599.0,89810,12.24,1518,6.7e-05
